"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
"Mã SV","Môn 1 (Toán)","Môn 2 (Văn)","Môn 3 (Anh)","Cơ sở lý thuyết Toán 1","Đường lối Cách mạng của Đảng cộng sản Việt Nam","Giáo dục học","Giáo dục quốc phòng an ninh 1","Giáo dục quốc phòng an ninh 2","Giáo dục quốc phòng an ninh 3","Giáo dục thể chất 1","Giáo dục thể chất 2","Những nguyên lý cơ bản của chủ nghĩa Mác Lenin 1","Những nguyên lý cơ bản của chủ nghĩa Mác Lenin 2","Phương pháp nghiên cứu khoa học","Quản lý hành chính nhà nước và quản lý ngành","Tâm lý học","Thực tập sư phạm 1","Tiếng Việt thực hành","Tin học","Tư tưởng Hồ Chí Minh","TBCTL","TBCHTT4","TBTHTT10","Xếp loại HT"
"217202011","-0.3600000000000001","0.125","0.2972972972972971","0.1515151515151516","0.3","0.7021276595744681","0.52","0.3195876288659796","0.3999999999999999","0.2","0.28","0.5555555555555551","0.4915254237288136","0.6923076923076925","0.847826086956522","0.5268817204301073","0.898989898989899","-1","0.2363636363636363","0.1489361702127661","0.3421052631578947","0.358974358974359","0.347962382445141","Giỏi"
"217202012","-0.2","0.25","0.2252252252252251","0.6565656565656564","0.6600000000000001","0.6595744680851063","0.56","0.8144329896907219","0.6666666666666667","0.5800000000000001","0.02000000000000002","0.1111111111111109","-0.1186440677966103","0.5604395604395604","0.6956521739130437","0.6989247311827957","0.898989898989899","0.7500000000000002","0.3454545454545457","0.3404255319148934","0.4342105263157894","0.4487179487179485","0.442006269592476","Giỏi"
"217202209","0.1199999999999999","0.125","0.2972972972972971","0.2323232323232323","0.2","0.553191489361702","0.5800000000000001","0.8762886597938144","0.8444444444444446","0.28","0.1599999999999999","0.5555555555555551","-0.3559322033898304","0.4285714285714286","0.2173913043478262","0.4623655913978493","0.9393939393939392","0.7083333333333333","0.7454545454545456","0.5957446808510638","0.4210526315789469","0.4358974358974355","0.4169278996865204","Giỏi"
"217202013","-0.8399999999999999","0.125","0.6576576576576578","0.1515151515151516","0.3","0.7234042553191489","0.5800000000000001","0.8762886597938144","0.7777777777777777","0.94","0.6399999999999999","0.4074074074074072","-0.423728813559322","0.5604395604395604","0.3695652173913044","0.5053763440860215","0.8787878787878789","-1","0.4181818181818182","0.7234042553191489","0.3552631578947365","0.3717948717948716","0.3605015673981193","Giỏi"
"217202014","-0.9","-0.125","0.3693693693693694","0.05050505050505061","0.3800000000000001","0.5319148936170213","0.7600000000000002","0.3195876288659796","0.5555555555555556","0.28","0.22","-0.111111111111111","-0.423728813559322","0.5604395604395604","0.5217391304347827","0.7419354838709675","0.898989898989899","0.729166666666667","0.4545454545454544","0.2340425531914894","0.3947368421052626","0.4102564102564097","0.3793103448275861","Giỏi"
"217202015","0.1199999999999999","0.25","0.4414414414414412","0.8585858585858583","0.46","0.6170212765957446","0.7600000000000002","0.8144329896907219","0.6666666666666667","0.7","0.3400000000000001","0.7777777777777779","0.152542372881356","0.4505494505494505","0.847826086956522","0.7849462365591398","0.9191919191919191","0.7708333333333335","0.5272727272727276","0.404255319148936","0.6052631578947365","0.615384615384615","0.5736677115987463","Giỏi"
"217202016","-0.28","-0.75","0.4414414414414412","0.1111111111111112","0.24","0.7446808510638296","0.5800000000000001","0.3608247422680413","0.4444444444444444","0.3400000000000001","0.48","0.333333333333333","-0.1186440677966103","0.5604395604395604","0.8260869565217392","0.5053763440860215","0.8787878787878789","0.6458333333333335","0.4545454545454544","0.3404255319148934","0.4605263157894735","0.4743589743589742","0.442006269592476","Giỏi"
"217202018","0.5200000000000002","0","0.5135135135135136","0.292929292929293","0.3","0.2553191489361701","0.7","0.3814432989690724","0.4444444444444444","0.52","0.3400000000000001","-0.111111111111111","0.0847457627118644","0.3406593406593406","0.8913043478260869","0.6559139784946235","0.9595959595959593","0.729166666666667","0.6727272727272733","0.7021276595744681","0.368421052631579","0.3846153846153846","0.3605015673981193","Giỏi"
"217202019","-0.03999999999999981","0.5","0.2972972972972971","0.7777777777777779","0.3800000000000001","0.7021276595744681","0.28","0.3608247422680413","0.6666666666666667","0.3","0.6399999999999999","0.07407407407407418","0.05084745762711851","0.6263736263736266","0.847826086956522","0.5268817204301073","0.9393939393939392","-1","0.4181818181818182","0.2765957446808509","0.4210526315789469","0.4358974358974355","0.4294670846394983","Giỏi"
"217202020","-0.03999999999999981","0.375","0.1531531531531531","-0.01010101010101006","0.4399999999999999","0.8723404255319149","0.7","0.7525773195876291","0.5111111111111111","0.4399999999999999","0.1599999999999999","0.1111111111111109","-0.05084745762711873","0.7582417582417582","0.8260869565217392","0.4838709677419355","0.9393939393939392","0.8125","0.4181818181818182","0.6382978723404256","0.4999999999999996","0.5128205128205123","0.4984326018808782","Giỏi"
"217202021","-1","0","0.8018018018018016","0.4545454545454546","0.3800000000000001","0.829787234042553","0.7","0.5257731958762888","0.5555555555555556","0.3599999999999999","0.1000000000000001","0.333333333333333","0.1186440677966101","0.7362637362637363","0.8260869565217392","0.7849462365591398","0.9393939393939392","0.5625","0.6363636363636362","0.574468085106383","0.6973684210526316","0.7051282051282051","0.6363636363636362","Giỏi"
"217202022","0.6000000000000001","0.125","-0.0630630630630632","0.1717171717171717","0.7399999999999998","0.6382978723404256","0.5800000000000001","0.7525773195876291","0.6222222222222222","0.5800000000000001","0.28","0.5555555555555551","0.4915254237288136","0.6923076923076925","0.3913043478260871","0.9354838709677418","0.9595959595959593","0.6458333333333335","0.7454545454545456","0.5957446808510638","0.8026315789473679","0.8076923076923073","0.7931034482758621","Giỏi"
"217202023","-0.28","-0.25","0.5855855855855854","0.6363636363636362","0.1000000000000001","0.6808510638297873","0.3999999999999999","0.5051546391752577","0.6222222222222222","0.46","0.52","-0.3333333333333335","0.2542372881355932","0.6263736263736266","0.6956521739130437","0.5483870967741935","0.9393939393939392","-1","0.09090909090909105","0.1489361702127661","0.4473684210526312","0.461538461538461","0.454545454545455","Giỏi"
"217202025","0.03999999999999981","0.125","0.7297297297297298","0.8181818181818181","0.6000000000000001","0.7872340425531914","0.7600000000000002","0.8144329896907219","0.7333333333333334","0.7","0.52","0.6666666666666665","0.2203389830508473","0.7802197802197801","0.847826086956522","0.9784946236559138","0.9191919191919191","0.625","0.7454545454545456","0.5319148936170213","0.8421052631578947","0.846153846153846","0.8056426332288398","Xuất sắc"
"217202026","0.4399999999999999","0.125","0.2252252252252251","0.292929292929293","0.6600000000000001","0.8085106382978722","0.3400000000000001","0.8762886597938144","0.3333333333333333","0.6399999999999999","0.4399999999999999","0.07407407407407418","0.5932203389830506","0.7142857142857144","0.6304347826086958","0.6559139784946235","0.8787878787878789","0.5833333333333333","0.5636363636363639","0.7872340425531914","0.6710526315789473","0.6794871794871795","0.6551724137931041","Giỏi"
"217202027","0.2","0.25","0.1531531531531531","0.7373737373737372","0.5800000000000001","0.7446808510638296","0.6399999999999999","0.5463917525773196","0.6222222222222222","0.46","0.52","0.5555555555555551","0.4237288135593218","0.7582417582417582","0.6956521739130437","0.7204301075268815","0.898989898989899","-1","0.3454545454545457","0.2127659574468086","0.6578947368421049","0.6666666666666663","0.6551724137931041","Giỏi"
"216102026","-0.09999999999999998","-0.625","-0.2612612612612613","0.8383838383838382","0.46","0.425531914893617","0.7600000000000002","0.8762886597938144","0.4444444444444444","0.3999999999999999","0.28","0.1851851851851851","0.5254237288135593","0.7802197802197801","0.8260869565217392","0.6774193548387095","0.9191919191919191","0.8541666666666667","0.5272727272727276","0.425531914893617","0.5263157894736838","0.5384615384615381","0.4796238244514106","Giỏi"
"217202028","0.5","0.25","-0.08108108108108114","0.3535353535353536","0.54","0.7234042553191489","0.48","0.4432989690721651","0.5555555555555556","0.46","0.3400000000000001","0.5555555555555551","-0.1186440677966103","0.5164835164835166","0.8260869565217392","0.5268817204301073","0.898989898989899","0.7708333333333335","0.2000000000000002","0.5106382978723403","0.5921052631578947","0.6025641025641024","0.5485893416927894","Giỏi"
"217202029","0.2","-0.125","0.2972972972972971","0.2323232323232323","0.46","0.6170212765957446","0.46","0.5257731958762888","0.4444444444444444","0.3400000000000001","0.3999999999999999","0.1111111111111109","0.1186440677966101","0.6923076923076925","0.7826086956521738","0.5268817204301073","0.9393939393939392","0.7500000000000002","-0.01818181818181797","0.2978723404255319","0.368421052631579","0.3846153846153846","0.3667711598746082","Giỏi"
"217202030","-0.28","-0.125","0.2972972972972971","-0.07070707070707083","0.1199999999999999","0.2978723404255319","0.46","0.7525773195876291","0.6222222222222222","0.52","0.24","-0.4444444444444445","-0.5593220338983051","0.7802197802197801","0.8260869565217392","0.5913978494623655","0.9393939393939392","0.7916666666666667","0.4181818181818182","0.404255319148936","0.07894736842105243","0.1025641025641024","0.1410658307210029","Khá"
"217202031","0","-0.125","0.009009009009008917","-0.01010101010101006","0.24","0.6170212765957446","0.5800000000000001","0.5257731958762888","0.6666666666666667","0.3599999999999999","0.22","0.6296296296296298","-0.1864406779661016","0.3406593406593406","0.7608695652173914","0.4193548387096773","0.9191919191919191","0.7916666666666667","0.5636363636363639","-0.02127659574468099","0.1447368421052626","0.1666666666666663","0.1661442006269591","Khá"
"217202032","0.2","0.375","0.2972972972972971","0.7575757575757573","0.8199999999999998","0.7234042553191489","0.3800000000000001","0.6288659793814435","0.5555555555555556","0.6399999999999999","0.3800000000000001","0.4444444444444444","0.2203389830508473","0.8901098901098901","0.173913043478261","0.3333333333333333","0.9191919191919191","0.5625","0.781818181818182","0.8936170212765957","0.6710526315789473","0.6794871794871795","0.6426332288401251","Giỏi"
"217202034","-0.03999999999999981","0.5","0.1531531531531531","0.292929292929293","0.6199999999999999","0.957446808510638","0.8199999999999998","0.7525773195876291","0.7333333333333334","0.7","0.3999999999999999","0.8888888888888886","0.5254237288135593","0.9560439560439562","0.8913043478260869","0.9784946236559138","0.9595959595959593","0.9583333333333335","0.781818181818182","0.7234042553191489","0.8815789473684206","0.8846153846153841","0.9561128526645766","Xuất sắc"
"217202223","-0.2","0.25","0.5855855855855854","0.3535353535353536","0.8","0.8936170212765957","0.8800000000000001","0.8762886597938144","0.6666666666666667","0.3999999999999999","0.46","0.6666666666666665","0.5593220338983049","0.9560439560439562","0.9130434782608698","0.9784946236559138","0.9595959595959593","0.8958333333333333","0.6363636363636362","0.8723404255319149","0.8289473684210522","0.8333333333333328","0.8307210031347965","Giỏi"
"217202035","0.2","0","0.1531531531531531","0.6363636363636362","0.3599999999999999","0.4468085106382977","0.28","0.5670103092783505","0.4444444444444444","0.28","0.1000000000000001","-0.2222222222222224","-0.5254237288135593","0.7582417582417582","0.8913043478260869","0.118279569892473","0.9393939393939392","0.7708333333333335","0.2000000000000002","0.5957446808510638","0.2105263157894737","0.2307692307692306","0.2163009404388714","Khá"
"217202036","-0.1199999999999999","0.125","0.5135135135135136","0.3535353535353536","0.6199999999999999","0.9361702127659572","0.8800000000000001","0.7525773195876291","0.6666666666666667","0.6199999999999999","0.46","0.4444444444444444","0.5932203389830506","0.912087912087912","0.6956521739130437","0.6774193548387095","0.9191919191919191","-1","0.7454545454545456","0.9148936170212765","0.7499999999999996","0.7564102564102559","0.7554858934169275","Giỏi"
"217202037","0.2","0.125","0.3693693693693694","-0.1919191919191919","0.6000000000000001","0.6382978723404256","-1","-1","-1","0.28","0.04000000000000004","-0.3333333333333335","0.2881355932203389","0.6483516483516485","0.6304347826086958","0.4623655913978493","0.9191919191919191","-1","0.4545454545454544","0.4893617021276595","0.2105263157894737","0.2307692307692306","0.2288401253918497","Khá"
"217202038","0.2799999999999998","0.375","-0.0630630630630632","0.6767676767676769","0.52","0.8510638297872337","0.7","0.7113402061855674","0.5555555555555556","0.46","0.2","0.7777777777777779","0.1864406779661016","0.7142857142857144","0.7608695652173914","0.6344086021505375","0.898989898989899","0.875","0.8545454545454549","0.8510638297872337","0.6578947368421049","0.6666666666666663","0.5987460815047019","Giỏi"
"217202039","0.03999999999999981","0.375","0.3693693693693694","0.6565656565656564","0.7399999999999998","0.574468085106383","0.4399999999999999","0.8762886597938144","0.5555555555555556","0.28","0.2","-0.2222222222222224","-0.05084745762711873","0.4505494505494505","0.3043478260869565","0.4623655913978493","0.898989898989899","-1","0.4181818181818182","0.5106382978723403","0.3421052631578947","0.358974358974359","0.3605015673981193","Giỏi"
"217202040","0.03999999999999981","0.25","-0.0630630630630632","0.1111111111111112","0.1000000000000001","0.574468085106383","0.3800000000000001","0.6907216494845361","0.6222222222222222","0.6399999999999999","0.5","0.4074074074074072","-0.01694915254237284","0.7362637362637363","0.6956521739130437","0.3978494623655913","0.9393939393939392","0.7708333333333335","0.5636363636363639","0.1914893617021276","0.2763157894736838","0.2948717948717945","0.2978056426332287","Khá"
"217202041","0.3","1","-0.2612612612612613","0.2323232323232323","0.48","0.7446808510638296","0.8800000000000001","0.8144329896907219","0.6222222222222222","0.46","0.3999999999999999","-0.2592592592592593","0.0847457627118644","0.7802197802197801","0.6521739130434783","0.6774193548387095","0.9393939393939392","0.7708333333333335","0.8545454545454549","0.425531914893617","0.4736842105263153","0.4871794871794868","0.442006269592476","Giỏi"
"217202042","-0.2","0.125","0.8198198198198199","0.1717171717171717","0.3400000000000001","0.7872340425531914","0.52","0.5670103092783505","0.7777777777777777","0.7399999999999998","0.6399999999999999","0.4444444444444444","-0.1186440677966103","0.8461538461538463","0.6956521739130437","0.7849462365591398","0.9191919191919191","-1","0.4181818181818182","0.7872340425531914","0.6052631578947365","0.615384615384615","0.6112852664576807","Giỏi"
"217202043","-0.2","0.375","0.3693693693693694","-0.01010101010101006","0.52","0.6595744680851063","0.7","0.6907216494845361","0.7333333333333334","0.5800000000000001","0.4399999999999999","0.6296296296296298","0.1864406779661016","0.7802197802197801","0.8260869565217392","0.6344086021505375","0.9393939393939392","-1","0.3454545454545457","0.574468085106383","0.6578947368421049","0.6666666666666663","0.6865203761755485","Giỏi"
"217202044","0.2","0.125","0.3693693693693694","-0.1919191919191919","0.4399999999999999","0.7659574468085106","0.54","0.6288659793814435","0.3999999999999999","0.5","0.6199999999999999","-0.111111111111111","-0.3559322033898304","0.7802197802197801","0.6956521739130437","0.6774193548387095","0.898989898989899","-1","0.2000000000000002","0.3829787234042552","0.4078947368421051","0.4230769230769229","0.4106583072100316","Giỏi"
"217202045","0.5200000000000002","0.375","0.009009009009008917","0.3535353535353536","0.3999999999999999","0.6808510638297873","0.6600000000000001","0.463917525773196","0.6222222222222222","0.3599999999999999","0.1000000000000001","0.1851851851851851","-0.1186440677966103","0.6263736263736266","0.7608695652173914","0.6129032258064515","0.9191919191919191","0.7500000000000002","0.4545454545454544","0.5957446808510638","0.4605263157894735","0.4743589743589742","0.3981191222570537","Giỏi"
"217202101","-0.7","-0.125","0.3693693693693694","0.4545454545454546","0.6199999999999999","0.3617021276595744","0.8800000000000001","0.2577319587628866","0.5555555555555556","0.4399999999999999","0.02000000000000002","-0.5555555555555556","-0.01694915254237284","0.6483516483516485","0.6521739130434783","0.7634408602150535","0.8585858585858583","-1","0.1272727272727274","0.1702127659574468","0.1710526315789469","0.1923076923076918","0.2664576802507836","Khá"
"216102102","0","0.375","0.009009009009008917","0.6565656565656564","0.6800000000000002","0.7021276595744681","0.94","0.6288659793814435","0.7333333333333334","0.5800000000000001","0.1800000000000002","0.6296296296296298","0.7966101694915255","0.6263736263736266","0.5652173913043479","0.7419354838709675","0.9797979797979799","0.7708333333333335","0.4545454545454544","0.9361702127659572","0.644736842105263","0.6538461538461537","0.6551724137931041","Giỏi"
"217202102","0.3600000000000001","0.375","-0.3513513513513514","0.1515151515151516","0.4399999999999999","0.5957446808510638","0.7","0.5670103092783505","0.3999999999999999","0.3199999999999998","0.5800000000000001","0.2222222222222221","0.01694915254237284","0.6923076923076925","0.5652173913043479","0.6129032258064515","0.8787878787878789","-1","0.4181818181818182","0.8085106382978722","0.513157894736842","0.5256410256410255","0.4294670846394983","Giỏi"
"217202103","-0.09999999999999998","-0.125","0.5135135135135136","0.05050505050505061","0.26","0.6595744680851063","0.46","0.5670103092783505","0.6666666666666667","0.3800000000000001","0.7","-0.111111111111111","0.0847457627118644","0.6483516483516485","0.7608695652173914","0.6559139784946235","0.898989898989899","-1","0.2000000000000002","0.5957446808510638","0.4473684210526312","0.461538461538461","0.3855799373040749","Giỏi"
"217202105","0.2","-0.375","0.3693693693693694","-0.03030303030303039","0.8199999999999998","0.553191489361702","0.7600000000000002","0.8144329896907219","0.3999999999999999","0.3199999999999998","0.3199999999999998","0.333333333333333","0.1864406779661016","0.4945054945054945","0.8260869565217392","0.7419354838709675","0.9393939393939392","0.8333333333333335","0.2363636363636363","0.404255319148936","0.4342105263157894","0.4487179487179485","0.4231974921630093","Giỏi"
"217202106","0.3600000000000001","0","0.5855855855855854","-0.1919191919191919","0.46","0.9361702127659572","0.8800000000000001","0.5670103092783505","0.6666666666666667","0.4399999999999999","0.7600000000000002","-0.2222222222222224","0.152542372881356","0.6483516483516485","0.847826086956522","0.5698924731182795","0.9393939393939392","0.8958333333333333","0.5636363636363639","0.6382978723404256","0.644736842105263","0.6538461538461537","0.6300940438871474","Giỏi"
"217202107","0.03999999999999981","-1","0.2972972972972971","0.797979797979798","0.24","0.6808510638297873","0.22","0.1340206185567012","0.6222222222222222","0.1400000000000001","0.3400000000000001","-0.3703703703703703","0.01694915254237284","0.7802197802197801","0.8260869565217392","0.3763440860215053","0.8383838383838382","0.875","0.09090909090909105","0.4468085106382977","0.2894736842105263","0.3076923076923077","0.3103448275862071","Khá"
"217202109","0.2","0.125","0.6576576576576578","0.6767676767676769","0.3800000000000001","0.553191489361702","0.7","0.7525773195876291","0.6222222222222222","0.02000000000000002","0.26","-0.3703703703703703","0.0847457627118644","0.7582417582417582","0.847826086956522","0.5913978494623655","0.9393939393939392","0.7916666666666667","-0.05454545454545456","0.2340425531914894","0.4342105263157894","0.4487179487179485","0.4043887147335428","Giỏi"
"217202111","0.1199999999999999","0.375","0.3693693693693694","-0.1919191919191919","0.5","0.7446808510638296","0.46","0.3195876288659796","0.4444444444444444","0.4199999999999999","0.04000000000000004","0","0.0847457627118644","0.7582417582417582","0.6304347826086958","0.3548387096774193","0.9393939393939392","0.7500000000000002","-0.09090909090909072","0.2765957446808509","0.4210526315789469","0.4358974358974355","0.3918495297805638","Giỏi"
"217202112","0.6000000000000001","0.375","0.009009009009008917","0.7575757575757573","0.3800000000000001","0.5319148936170213","0.3999999999999999","0.3814432989690724","0.6666666666666667","0.48","0.06000000000000005","-0.7777777777777779","-0.3559322033898304","0.7802197802197801","0.4347826086956521","0.5483870967741935","0.898989898989899","-1","0.09090909090909105","0.7446808510638296","0.4342105263157894","0.4487179487179485","0.4043887147335428","Giỏi"
"217202113","-0.1199999999999999","-0.125","0.08108108108108114","0.1111111111111112","-0.2","0.4680851063829787","0.52","0.3814432989690724","0.6222222222222222","0.1400000000000001","0.46","-0.888888888888889","0.1864406779661016","0.4505494505494505","0.5652173913043479","0.3333333333333333","0.8787878787878789","-1","0.09090909090909105","0.3829787234042552","0.01315789473684204","0.03846153846153855","0.07210031347962387","Khá"
"217202114","0.3600000000000001","0.125","0.08108108108108114","0.7373737373737372","0.1400000000000001","0.8723404255319149","0.6399999999999999","0.5670103092783505","0.6222222222222222","-0.04000000000000004","0.1400000000000001","0.333333333333333","-0.1186440677966103","0.5164835164835166","0.6521739130434783","0.3763440860215053","0.898989898989899","-1","0.6000000000000001","0.7446808510638296","0.4078947368421051","0.4230769230769229","0.4169278996865204","Giỏi"
"217202115","-0.2","0.125","0.3693693693693694","0.5151515151515151","0.04000000000000004","0.4893617021276595","0.3999999999999999","0.3195876288659796","0.6222222222222222","0.2","0.3800000000000001","-0.4444444444444445","-0.1186440677966103","0.5164835164835166","0.3260869565217392","0.2688172043010753","0.8787878787878789","-1","0.1636363636363638","0.1489361702127661","0.07894736842105243","0.1025641025641024","0.1285266457680252","Khá"
"217202116","0.5200000000000002","0.25","0.2972972972972971","0.2323232323232323","0.46","0.7234042553191489","0.46","0.5463917525773196","0.2888888888888888","-0.1199999999999999","0.2","-0.3333333333333335","0.2881355932203389","0.5824175824175826","0.0652173913043479","0.7419354838709675","0.9797979797979799","0.8125","0.3818181818181821","0.5957446808510638","0.5526315789473679","0.5641025641025637","0.517241379310345","Giỏi"
"217202117","-0.2","-0.375","0.3693693693693694","0.09090909090909105","0.5800000000000001","0.7872340425531914","0.8199999999999998","0.9381443298969074","0.6222222222222222","0.3599999999999999","0.56","0.2962962962962963","0.3898305084745761","0.7582417582417582","0.1304347826086958","0.89247311827957","0.9393939393939392","0.8125","0.4545454545454544","0.4680851063829787","0.644736842105263","0.6538461538461537","0.6489028213166141","Giỏi"
"217202118","-0.28","0.625","0.2972972972972971","0.03030303030303028","0.1199999999999999","0.4893617021276595","0.3999999999999999","0.6494845360824744","0.5555555555555556","0.06000000000000005","0.2","0","-0.01694915254237284","0.6483516483516485","0.6956521739130437","0.6559139784946235","0.9393939393939392","-1","0.0181818181818183","0.1276595744680851","0.3157894736842106","0.3333333333333333","0.3605015673981193","Giỏi"
"217202211","-0.8","0.125","0.2792792792792793","-0.01010101010101006","0.1000000000000001","0.6808510638297873","0.6399999999999999","0.1958762886597938","0.6222222222222222","0.3","0.5","-0.6666666666666665","0.3220338983050848","0.6263736263736266","0.7608695652173914","0.5698924731182795","0.9393939393939392","0.729166666666667","0.2000000000000002","0.3617021276595744","0.01315789473684204","0.03846153846153855","0.103448275862069","Khá"
"217202119","0.2799999999999998","0.5","0.009009009009008917","-0.09090909090909094","0.28","0.7234042553191489","0.3400000000000001","0.3814432989690724","0.7777777777777777","0.3800000000000001","0.26","0","0.5254237288135593","0.5824175824175826","0.6956521739130437","0.7634408602150535","0.9393939393939392","0.875","0.2727272727272729","0.425531914893617","0.4868421052631577","0.4999999999999998","0.4921630094043883","Giỏi"
"217202120","-0.03999999999999981","0.125","0.2252252252252251","0.6767676767676769","-0.04000000000000004","0.6595744680851063","0.52","0.1958762886597938","0.5111111111111111","0.3599999999999999","0.3199999999999998","-0.2222222222222224","-0.2203389830508475","0.5164835164835166","0.04347826086956519","0.3763440860215053","0.9595959595959593","-1","-0.05454545454545456","0.0851063829787233","0.2368421052631577","0.2564102564102564","0.3103448275862071","Khá"
"217202122","0.2799999999999998","0.125","0.4414414414414412","0.6767676767676769","0.3400000000000001","0.7659574468085106","0.22","0.5051546391752577","0.06666666666666665","0.1800000000000002","0.28","-0.111111111111111","-0.3898305084745763","0.3626373626373627","0.173913043478261","0.4623655913978493","0.8585858585858583","0.5","0.1636363636363638","0.2127659574468086","0.1184210526315785","0.1410256410256405","0.1285266457680252","Khá"
"217202123","0.3999999999999999","0.125","0.2792792792792793","0.1111111111111112","0.22","0.7446808510638296","0.5800000000000001","0.5051546391752577","0.3999999999999999","0.5","0.52","0.2962962962962963","-0.1186440677966103","0.6923076923076925","0.2391304347826089","0.4623655913978493","0.8585858585858583","0.625","-0.05454545454545456","-0.02127659574468099","0.2236842105263155","0.2435897435897432","0.2476489028213165","Khá"
