- Nếu Rất hiệu quả, ghi số 5","Bạn hãy cho biết mức độ hỗ trợ của trường ĐHGD-ĐHQGHN như thế nào?","Bạn hãy cho biết mức độ hỗ trợ của giảng viên trường ĐHGD-ĐHQGHN như thế nào?","Bạn hãy cho biết điều kiện cơ sở vật chất, trang thiết bị của trường ĐHGD-ĐHQGHN như thế nào?","Bạn hãy cho biết Chất lượng giảng viên của trường ĐHGD-ĐHQGHN như thế nào?","Bạn hãy cho biết Mức độ phù hợp của Chương trình đào tạo trường ĐHGD-ĐHQGHN như thế nào?","Hãy cho biết mức độ cạnh tranh trong học tập, nghiên cứu trong lớp học của bạn như thế nào?","Hãy cho biết, mức độ ảnh hưởng của bạn bè đến kết quả học tập của bạn như thế nào?","Dẫn luận ngôn ngữ học","Những nguyên lí cơ bản của chủ nghĩa Mác-Lênin 1","Văn học dân gian Việt Nam","LS văn minh thế giới","Ngữ pháp học Tiếng Việt","Nguyên lí lí luận văn học","Những nguyên lí cơ bản của chủ nghĩa Mác-Lênin 2","Văn học Việt Nam từ thế kỷ 10 đến giữa thế kỷ 18","Đại cương về tâm lý và tâm lý học nhà trường","Tin học cơ sở","Tư tưởng Hồ Chí Minh","Văn học Trung Quốc","Văn học Việt Nam nửa cuối thế kỷ 18 đến thế kỷ 19","Phong cách học Tiếng Việt","Đường lối cách mạng của Đảng Cộng sản Việt Nam","Hán Nôm cơ sở","Tác phẩm văn học","Thực hành văn bản tiếng Việt","Văn học Nga","Văn học Việt Nam từ 1900 đến 1945","Giáo dục học ","Ngôn ngữ học ứng dụng","Tổ chức các hoạt động giáo dục của nhà trường","Thi pháp văn học dân gian","Văn học Châu Âu thế kỷ 17-19","Văn học Việt Nam từ 1945 đến  nay","Nghệ thuật học đại cương","Văn học Bắc Mĩ-Latinh","Phương pháp nghiên cứu KHGD","Dạy học Tiếng Việt trong nhà trường phổ thông","Dạy học Ngữ Văn theo hướng tích hợp","Ngôn ngữ và văn học","Đo lường và đánh giá trong giáo dục","Quản lý hành chính nhà nước và quản lý ngành Giáo dục và đào tạo","Lý luận và Công nghệ dạy học","Việt ngữ học với việc dạy tiếng Việt trong nhà trường","Lý thuyết Làm văn trong nhà trường","Thực hành Sư phạm và phát triển kỹ năng cá nhân, xã hội.","Dạy học Văn học trong nhà trường phổ thông","Tư vấn tâm lý học đường","Phát triển chương trình giáo dục phổ thông","Khóa luận tốt nghiệp","Thực tập sư phạm","Xếp hạng tốt nghiệp"
"14011023","0.3333333333333335","-0.6363636363636364","0.33333333333333326","-0.23809523809523814","0.4736842105263157","0.8974358974358974","0.3999999999999999","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.7777777777777778","0.5555555555555556","-0.6","-0.6666666666666667","-1","-1","0.19999999999999996","-0.33333333333333337","0.6666666666666667","0.5","0.5","-0.75","0","0","0.8333333333333333","1","0","0.19999999999999996","0.6000000000000001","-0.33333333333333337","0.5","0.6000000000000001","-1","-1","0","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","0.14814814814814836","0.7735849056603767","0.7209302325581397","0.48","0.8947368421052635","-0.08571428571428541","0.20000000000000018","0.2962962962962963","0.44999999999999996","0.10714285714285698","0.2857142857142858","0.4385964912280702","0.6666666666666665","0.6170212765957446","0.21951219512195141","0.2542372881355932","0.4509803921568627","0.33333333333333326","0.3684210526315792","0.13513513513513487","0.6000000000000001","0.37142857142857166","0.7241379310344824","0.023255813953488413","0.47058823529411753","0.44680851063829774","0.4385964912280702","0.375","0.4761904761904763","-0.4444444444444444","0.7499999999999996","1","0.06382978723404253","0.8775510204081629","-0.5652173913043479","-0.5000000000000004","-0.39130434782608703","-0.3636363636363641","0.5121951219512195","0.6500000000000004","-0.04000000000000059","0","1","Giỏi"
"14011524","0.466666666666667","0.4545454545454546","0.33333333333333326","0.5238095238095237","0.26315789473684204","0.8974358974358974","0.19999999999999996","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","0.11111111111111116","0.7777777777777777","-0.6","-0.6666666666666667","-1","-1","0.6000000000000001","0.33333333333333326","1","1","0.5","-1","0.5","-0.5","0.6666666666666667","1","0","-0.6","1","-0.33333333333333337","-0.5","0.33333333333333326","-0.5","-0.25","-0.25","-0.25","-0.25","-1","-1","-0.5","-0.25","0","0.2962962962962965","0.4339622641509431","1","0.44680389249542185","0.4736842105263157","-0.19999999999999984","0.3090909090909091","0.5555555555555558","0.6500000000000004","0.0714285714285714","0.8214285714285714","0.7543859649122808","0.625","0.7872340425531914","0.5609756097560974","0.6610169491525424","0.6862745098039214","0.9523809523809526","0.6315789473684215","0.5675675675675671","0.5272727272727276","0.19999999999999973","0.17241379310344862","0.7209302325581397","0.529411764705882","0.5319148936170208","0.8596491228070173","0.9375000000000002","-0.09523809523809557","0.38888888888888906","0.916666666666667","1","0.404255319148936","0.8775510204081629","0.47826086956521796","0.16666666666666674","0.9130434782608698","0.363636363636364","-0.2682926829268292","0.5","0.35999999999999943","0.5","1","Xuất sắc"
"14011525","0.8666666666666671","0.4545454545454546","0.7777777777777777","0.5238095238095237","0.894736842105263","0.8974358974358974","0.8","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.7777777777777778","0.5555555555555556","0.19999999999999996","0.6666666666666667","-1","-1","0.6000000000000001","0","1","0.5","0.5","-1","-0.5","0.5","1","1","0","0.8","0.6000000000000001","-1","-1","0.46666666666666656","-1","-0.25","-0.25","-0.25","-0.25","-0.25","0","-0.25","-0.25","-0.25","0.0740740740740744","-0.24528301886792458","0.9534883720930234","0.72","0.7894736842105263","0.19999999999999973","0.1272727272727272","0.4444444444444444","0.44999999999999996","0.3214285714285712","0.1071428571428572","0.298245614035088","0.6666666666666665","0.7446808510638299","0.4146341463414638","0.35593220338983045","0.6470588235294117","0.4285714285714288","0.6315789473684215","0.621621621621621","0.49090909090909074","0.5428571428571425","0.17241379310344862","0.6279069767441856","0.6470588235294119","0.7021276595744677","-0.2631578947368419","0.8124999999999996","-0.04761904761904767","0.16666666666666718","0.4166666666666674","0.696969696969697","0.6170212765957446","0.8775510204081629","0.130434782608696","0.16666666666666674","0.130434782608696","0.4545454545454546","-0.0731707317073168","0.5999999999999996","0.19999999999999996","0.5","0.9047619047619051","Xuất sắc"
"14011536","0.8666666666666671","0.4545454545454546","0.8888888888888888","0.8095238095238095","0.894736842105263","0.8974358974358974","0.8999999999999999","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.7777777777777778","0.7777777777777777","0.19999999999999996","-0.6666666666666667","-1","-1","0.19999999999999996","0","0.33333333333333326","0","0.5","-1","-0.5","0.5","0.33333333333333326","1","0","-0.19999999999999996","-0.6","-1","0","0.6000000000000001","-0.75","-0.25","-0.25","-0.25","0","-0.5","-0.25","-0.25","-0.25","-0.25","0.37037037037037046","0.6603773584905659","1","0.4464346949953826","0.4736842105263157","0.48571428571428554","0.1272727272727272","0.6666666666666665","0.75","0.8928571428571426","0.7857142857142858","0.5789473684210529","0.49999999999999956","0.7872340425531914","0.4146341463414638","0.3898305084745761","1","0.5238095238095237","0.5789473684210531","0.5675675675675671","0.4545454545454546","0.5428571428571425","0.7241379310344824","0.6744186046511631","0.47058823529411753","0.5319148936170208","1","1","0.33333333333333326","-0.05555555555555536","0.6666666666666665","0.696969696969697","0.6595744680851061","0.8775510204081629","0.39130434782608625","0.16666666666666674","0.39130434782608625","1","0.21951219512195141","0.8499999999999996","0.35999999999999943","0.7999999999999998","1","Xuất sắc"
"14011528","0.466666666666667","0.4545454545454546","0.33333333333333326","0.5238095238095237","0.26315789473684204","0.8974358974358974","0.19999999999999996","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.11111111111111116","0.5555555555555556","-0.6","-0.6666666666666667","-1","-0.19999999999999996","-0.19999999999999996","-0.6666666666666667","0.33333333333333326","0","0.5","-0.75","-0.5","0.5","0.6666666666666667","1","0","0.19999999999999996","1","-0.33333333333333337","-0.5","0.46666666666666656","-1","-0.75","-0.5","-0.75","-1","-0.5","-0.75","-0.5","-0.75","-0.25","0.48148148148148207","0.6603773584905659","1","0.4464333193143377","0.8947368421052635","0.08571428571428585","0.5272727272727271","0.4444444444444444","0.10000000000000031","0.714285714285714","0.9285714285714288","0.4035087719298247","0.6666666666666665","0.574468085106383","0.17073170731707354","0.6949152542372881","0.529411764705882","-3.5238095238095237","0.6842105263157896","0.18918918918918926","0.4545454545454546","0.19999999999999973","0.17241379310344862","0.6279069767441856","0.47058823529411753","0.574468085106383","0.1578947368421051","0.9375000000000002","0.5714285714285712","-0.3888888888888885","0.3333333333333328","0.696969696969697","0.5319148936170215","0.8775510204081629","0.130434782608696","0.24999999999999978","0.39130434782608625","0.5454545454545454","0.46341463414634165","0.6500000000000004","0.5200000000000002","0","1","Xuất sắc"
"14011025","0.3333333333333335","0.4545454545454546","0.7777777777777777","0.9047619047619047","0.4736842105263157","0.8974358974358974","0.3999999999999999","-1","-1","-1","-1","-1","-1","-1","-0.7777777777777778","-0.5555555555555556","-0.7777777777777778","0.7777777777777777","-0.6","-0.6666666666666667","-1","-1","-0.19999999999999996","-0.33333333333333337","0.6666666666666667","0","0.5","-1","-0.5","0.5","0","-1","1","-0.6","-0.6","-0.33333333333333337","-1","0.19999999999999996","-1","-0.5","-0.5","-0.5","-0.25","-0.25","-0.25","-0.25","-0.25","-0.25","-0.5555555555555555","0.320754716981132","0.7209302325581397","0.44643520697004324","0.4385964912280702","-0.1428571428571429","-0.9636363636363636","0.22222222222222232","0.050000000000000044","0.5714285714285716","0.7857142857142858","0.3684210526315792","0.125","0.42553191489361697","0.024390243902439046","0.35593220338983045","0.2156862745098036","-3.5238095238095237","0.3684210526315792","0.2972972972972969","0.34545454545454546","-0.1428571428571429","-0.034482758620689835","-0.11627906976744207","0.529411764705882","0.4042553191489362","0.33333333333333326","0.6250000000000002","-0.23809523809523825","-0.05555555555555536","0.0833333333333337","0.696969696969697","0.23404255319148937","0.3877551020408163","-0.5652173913043479","0.0833333333333337","0.21739130434782594","-0.2727272727272735","0.12195121951219567","0.34999999999999964","0.4400000000000006","-0.10000000000000009","0.8095238095238102","Giỏi"
"14011026","0.3333333333333335","0.8181818181818181","0.7777777777777777","0.9047619047619047","0.894736842105263","0.8974358974358974","0.3999999999999999","-1","-1","-1","-0.7777777777777778","-0.7777777777777778","-0.7777777777777778","-0.7777777777777778","-0.7777777777777778","-0.7777777777777778","-0.7777777777777778","0.7777777777777777","-0.6","-0.6666666666666667","-1","-0.19999999999999996","-0.6","-0.6666666666666667","0","-0.5","-1","0","-1","1","0.33333333333333326","-1","1","0.19999999999999996","1","0.33333333333333326","0.5","0.46666666666666656","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0.4339622641509431","0.6744186046511631","0.6399999999999999","0.859649122807018","0.2571428571428578","-0.34545454545454535","0.7407407407407409","0","-0.1071428571428571","0","0.3684210526315792","0.708333333333333","0.6382978723404258","0.6097560975609762","0.016949152542372836","0.3725490196078429","-0.14285714285714302","0.736842105263158","0.2972972972972969","0.3090909090909093","0.028571428571428026","-0.31034482758620674","0.488372093023256","0.529411764705882","0.574468085106383","0.4736842105263157","0.375","-0.6666666666666665","0.11111111111111116","0.16666666666666674","0.696969696969697","0.2765957446808509","-0.7551020408163264","-0.652173913043478","0.16666666666666674","0.47826086956521796","0","-0.0731707317073168","0.20000000000000018","-0.12000000000000033","0.40000000000000036","0.9047619047619051","Giỏi"
"14011027","0.20000000000000018","0.8181818181818181","0.7777777777777777","0.9047619047619047","0.26315789473684204","0.8974358974358974","0.3999999999999999","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0.33333333333333326","-0.6","-0.6666666666666667","-1","-1","0.6000000000000001","0.33333333333333326","-0.33333333333333337","-1","1","-1","1","-1","0.33333333333333326","-1","1","0.19999999999999996","1","0.33333333333333326","0.5","0.46666666666666656","-1","-0.75","-0.5","-0.75","-1","-0.5","-0.75","-0.5","-0.75","-0.25","0.03703703703703698","0.2075471698113207","0.16279069767441823","0.3400000000000001","0.8947368421052635","-0.6571428571428568","0.0181818181818183","0.2962962962962963","-0.09999999999999987","-0.5000000000000002","0.6071428571428572","0.3684210526315792","0.2916666666666663","0.5531914893617023","0.5609756097560974","0.05084745762711873","0.4117647058823526","-0.4285714285714285","0.1578947368421053","0.2972972972972969","0.49090909090909074","0.19999999999999973","0.37931034482758585","0.9534883720930234","0.11764705882352944","0.574468085106383","0.6491228070175439","0.6250000000000002","0.04761904761904767","-0.9444444444444442","0.0833333333333337","0.696969696969697","0.3191489361702129","0.3877551020408163","-0.21739130434782605","0.16666666666666674","0.652173913043478","-0.3636363636363641","0.024390243902439268","0.20000000000000018","-0.19999999999999996","0.6500000000000004","0.7142857142857135","Giỏi"
"14011029","0.466666666666667","0.8181818181818181","0.7777777777777777","0.9047619047619047","0.4736842105263157","0.8974358974358974","0.6000000000000001","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","0.6000000000000001","0.33333333333333326","1","1","0.5","-0.75","0.5","-0.5","0.33333333333333326","-1","1","0.19999999999999996","1","0.33333333333333326","0.5","0.19999999999999996","-1","-1","0","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","0.37037037037037046","0.5094339622641508","-0.16279069767441867","0.4467552286789229","0.7894736842105263","-0.1428571428571429","-0.4181818181818181","0.33333333333333304","0.050000000000000044","-0.1785714285714286","-0.2499999999999999","0.298245614035088","0.2916666666666663","0.7234042553191489","-0.170731707317073","-0.11864406779661008","0.17647058823529393","-0.04761904761904767","0.2631578947368418","-0.7837837837837841","-0.2727272727272727","0.3142857142857136","0.37931034482758585","0.3488372093023253","0.7058823529411764","0.574468085106383","0.05263157894736836","-0.12500000000000033","-0.23809523809523825","0.16666666666666718","0.3333333333333328","0.696969696969697","-0.06382978723404253","0.14285714285714302","-0.826086956521739","0.16666666666666674","-0.21739130434782605","0.363636363636364","0.12195121951219567","-0.2999999999999998","0.2799999999999998","0.25","1","Giỏi"
"14011592","0.3333333333333335","0.8181818181818181","0.7777777777777777","0.9047619047619047","0.894736842105263","0.8974358974358974","0.8","-1","-1","-1","1","1","1","1","1","1","1","-1","-0.6","-0.6666666666666667","-1","0.6000000000000001","-0.19999999999999996","-0.33333333333333337","0.33333333333333326","0","-1","0","-1","1","0","-1","1","-0.19999999999999996","1","1","1","0.33333333333333326","1","1","1","1","1","1","1","1","1","1","0.0740740740740744","-0.24528301886792458","-0.11627906976744207","0.44599538319067245","0.4736842105263157","-0.19999999999999984","-0.054545454545454564","0.33333333333333304","0.6500000000000004","0.3214285714285712","0.857142857142857","0.1578947368421053","0.3749999999999998","0.8085106382978722","0.17073170731707354","-0.016949152542372836","0.6470588235294117","0.2857142857142858","0.5263157894736841","0.02702702702702675","0.3090909090909093","0.19999999999999973","0.5862068965517242","0.3953488372093019","0.6470588235294119","0.4893617021276593","0.36842105263157876","0.375","-0.2857142857142857","-0.11111111111111072","0.3333333333333328","0.696969696969697","0.14893617021276606","0.8775510204081629","-0.21739130434782605","-0.6666666666666664","0.21739130434782594","0","0.12195121951219567","0.15000000000000036","-0.04000000000000059","0.5499999999999998","1","Giỏi"
"14011035","-0.06666666666666665","-0.2727272727272727","-0.11111111111111116","0.5238095238095237","0.7894736842105263","0.8974358974358974","0.6000000000000001","-1","-1","-1","-0.33333333333333337","-0.33333333333333337","-0.33333333333333337","-0.33333333333333337","-0.33333333333333337","-0.33333333333333337","-0.33333333333333337","0.33333333333333326","-0.6","-0.6666666666666667","-1","-1","0.6000000000000001","0.33333333333333326","1","1","0.5","-0.75","0.5","-0.5","1","-1","1","1","1","-1","-0.5","0.33333333333333326","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.2592592592592592","-0.3584905660377359","0.4418604651162794","0.43999999999999995","0.26315789473684204","-0.5428571428571425","-0.5636363636363637","0.2962962962962963","-0.1499999999999997","-0.14285714285714302","0.2857142857142858","0.5438596491228074","0.5833333333333335","0.44680851063829796","0.4146341463414638","-0.016949152542372836","0.3725490196078429","0.14285714285714302","-0.052631578947368474","0.02702702702702675","0.38181818181818206","-0.25714285714285723","0.10344827586206962","0.5813953488372092","0.41176470588235303","0.6595744680851061","-0.9298245614035087","-0.12500000000000033","-0.19047619047619047","0.16666666666666718","-0.5833333333333334","0.696969696969697","-0.14893617021276595","-0.020408163265306034","-1","0.14820227646744621","-0.3043478260869561","0.363636363636364","-1","0.2999999999999998","-0.04000000000000059","-1","0.6190476190476186","Khá"
"14011532","0.3333333333333335","0.4545454545454546","0.33333333333333326","0.5238095238095237","0.6842105263157894","0.8974358974358974","0.6000000000000001","0.8823529411764706","-1","-1","0.7777777777777777","0.7777777777777777","0.7777777777777777","0.7777777777777777","0.7777777777777777","0.7777777777777777","0.7777777777777777","-0.7777777777777778","-0.6","-0.6666666666666667","-1","-0.6","-1","-1","1","1","0.5","-0.75","0.5","-0.5","0.33333333333333326","-1","1","-0.19999999999999996","1","-1","-0.5","0.46666666666666656","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.03703703703703698","-0.1320754716981134","0.3023255813953487","0.44602064957674115","0.6842105263157898","-0.02857142857142847","0.1272727272727272","0.22222222222222232","0.40000000000000013","0.2857142857142856","0.714285714285714","0.859649122807018","0.4166666666666665","0.7659574468085106","0.5609756097560974","0.7966101694915255","0.7647058823529407","0.4761904761904763","0.42105263157894757","0.45945945945945943","0.09090909090909083","0.19999999999999973","0.10344827586206962","0.5813953488372092","0.6470588235294119","0.44680851063829774","0.6491228070175439","0.9375000000000002","0.6190476190476186","0.16666666666666718","0.916666666666667","0.696969696969697","0.48936170212765995","0.8775510204081629","0.47826086956521796","0.0833333333333337","0.652173913043478","0.9090909090909094","-0.024390243902438935","0.4500000000000002","0.12000000000000033","0.5499999999999998","1","Xuất sắc"
"14011533","-1","-0.2727272727272727","0.11111111111111116","-0.04761904761904767","0.4736842105263157","0.8974358974358974","0.5","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.5555555555555556","0.5555555555555556","0.6000000000000001","0.6666666666666667","-1","-1","0.19999999999999996","0","1","1","0.5","-1","0.5","-0.5","0.8333333333333333","1","0","0.6000000000000001","0.6000000000000001","-1","-0.5","0.06666666666666665","-1","-0.25","-0.25","-0.5","-0.25","-0.25","0","-0.25","-0.5","-0.25","0.11111111111111116","0.2075471698113207","0.11627906976744162","0.3800000000000001","0.3333333333333335","-0.5428571428571425","-0.0181818181818183","0.18518518518518512","0.7000000000000002","-0.5714285714285716","0.392857142857143","0.4035087719298247","0.4166666666666665","0.3829787234042552","0.5609756097560974","-0.5254237288135593","0.3725490196078429","0.2857142857142858","-0.21052631578947367","0.08108108108108092","0.38181818181818206","0.885714285714285","0.7241379310344824","0.3488372093023253","0.6470588235294119","0.23404255319148914","0.26315789473684226","0.375","0","-0.05555555555555536","-0.49999999999999967","0.3939393939393938","0.4468085106382975","0.34693877551020424","0.47826086956521796","-0.16666666666666674","-0.3043478260869561","0.2727272727272734","-0.12195121951219468","0.20000000000000018","0.5200000000000002","0.40000000000000036","0.8095238095238102","Giỏi"
"14011534","0.3333333333333335","0.09090909090909083","-0.11111111111111116","0.1428571428571428","0.6842105263157894","0.8974358974358974","0.6000000000000001","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.5555555555555556","0.5555555555555556","-0.6","-0.6666666666666667","-1","1","0.6000000000000001","0.33333333333333326","1","1","0.5","-0.75","0.5","-0.5","0.33333333333333326","-1","1","0.19999999999999996","1","0.33333333333333326","0.5","0.6000000000000001","-0.75","-0.75","-0.75","-0.75","-0.75","-0.75","-0.75","-0.75","-0.75","-0.75","0.4444444444444444","0.09433962264150941","0.3023255813953487","0.6199999999999999","0.5789473684210529","-0.02857142857142847","0.5636363636363633","0.4444444444444444","0.050000000000000044","0.4285714285714286","0.714285714285714","0.5789473684210529","0.5416666666666661","0.6808510638297873","0.4146341463414638","0.5593220338983049","0.6862745098039214","0.23809523809523836","0.5789473684210531","0.621621621621621","0.49090909090909074","0.885714285714285","0.7931034482758628","0.6744186046511631","0.8235294117647054","0.7021276595744677","1","0.4374999999999998","0.09523809523809512","-0.8888888888888888","0.7499999999999996","0.696969696969697","0.6595744680851061","1","0.652173913043478","0.0833333333333337","1","0.8181818181818188","0.31707317073170804","0.40000000000000036","0.35999999999999943","0.25","1","Xuất sắc"
"15010507","-0.7333333333333335","0.09090909090909083","0.7777777777777777","0.9047619047619047","0.894736842105263","0.8974358974358974","1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.5555555555555556","-0.7777777777777778","0.5555555555555556","-0.6","-0.6666666666666667","-1","-0.6","0.6000000000000001","0.33333333333333326","-0.33333333333333337","0.5","-0.5","-1","0.5","-0.5","-1","1","0","0.19999999999999996","1","-1","-1","0.19999999999999996","-1","0","0","0","0","0","0","0","0","0","0.2592592592592595","-0.24528301886792458","-0.7209302325581397","0.4431420036069218","-0.2280701754385963","0.2571428571428578","0.27272727272727293","0.5555555555555558","0","0.25","0.535714285714286","0.3333333333333335","0.708333333333333","0.7021276595744681","0.17073170731707354","0.18644067796610164","-0.45098039215686303","-0.4285714285714285","0.2631578947368418","0.621621621621621","0.49090909090909074","0.4285714285714286","0.2957157784743989","0.8604651162790695","0.47619047619047716","0.6595744680851061","0.7192982456140349","0.6875","0.8095238095238093","0.0555555555555558","0.0833333333333337","0.2121212121212117","0.48936170212765995","0.5102040816326534","-0.3043478260869561","0.6666666666666665","0.2916224814422046","0.1818181818181812","0.658536585365854","0.25","0.4400000000000006","0.7000000000000002","0.9047619047619051","Giỏi"
"15010502","0.466666666666667","-0.2727272727272727","0.7777777777777777","0.5238095238095237","0.894736842105263","0.8974358974358974","0.8","-1","-1","-1","-1","-1","-1","-1","-0.7777777777777778","-0.5555555555555556","-0.5555555555555556","0.5555555555555556","0.19999999999999996","0.33333333333333326","-1","-1","0.6000000000000001","0.33333333333333326","0.33333333333333326","0","1","-1","0.5","-0.5","0.6666666666666667","1","0","0.19999999999999996","-0.6","-1","-0.5","-0.06666666666666665","-1","0","-0.25","-0.25","0","0","0","0","0","-0.25","0.2592592592592595","0.5849056603773579","-0.44186046511627897","0.4431385595228452","0.26315789473684204","1","-0.12727272727272732","0.7407407407407409","0.3500000000000003","0.1785714285714286","0.6785714285714284","-0.08771929824561409","0.9166666666666663","0.7872340425531914","0.3170731707317076","0.15254237288135597","0.4117647058823526","0.3809523809523807","-0.421052631578947","0.13513513513513487","0.2727272727272727","0.1428571428571428","0.3103448275862055","0.023255813953488413","0.23529411764705843","0.7446808510638292","0.4736842105263157","0.4357142857142873","0.4761904761904763","-0.11111111111111072","0.3333333333333328","-0.09090909090909083","0.2765957446808509","-0.10204081632653061","-0.1304347826086959","0.5000000000000004","0.130434782608696","0.4545454545454546","0.658536585365854","0.35166666666666746","0.35999999999999943","-0.25","1","Giỏi"
"15010505","0.3333333333333335","0.4545454545454546","0.33333333333333326","0.1428571428571428","0.26315789473684204","0.8974358974358974","0.8","-1","-1","-1","-1","-1","-1","-1","-1","-0.5555555555555556","-0.33333333333333337","0.5555555555555556","-0.6","-0.6666666666666667","-1","-1","0.6000000000000001","0","0.6666666666666667","0","0.5","-0.75","-0.5","0.5","-0.6666666666666667","-1","1","0.19999999999999996","0.6000000000000001","-1","0.5","0.1333333333333333","-0.75","-0.25","-0.25","-0.25","-0.25","-0.25","-0.25","-0.25","-0.5","-0.25","0.11111111111111116","-0.20754716981132104","-0.7209302325581397","0.6000000000000001","0.017543859649123084","0.4285714285714286","-0.9272727272727274","0.5185185185185184","-0.19999999999999996","0.3214285714285712","0.1071428571428572","-0.2280701754385963","0.708333333333333","0.6256332320162108","0.8048780487804876","0.22033898305084754","0.4117647058823526","0.666666666666667","0.1578947368421053","-0.18918918918918926","0.34545454545454546","0.4285714285714286","0.3161711155441551","0.5647840531561457","-0.11764705882352955","0.5319148936170208","0.5438596491228067","0.43392857142857255","0.42857142857142816","0.3333333333333337","0.2976190476190457","0.45454545454545436","0.9148936170212769","-0.26530612244897933","0.47826086956521796","-0.7500000000000002","0.21739130434782594","0.4545454545454546","0.7073170731707319","0.34338888888888963","0.5200000000000002","0.25","0.9047619047619051","Giỏi"
"15010503","-0.30666666666666653","0.09090909090909083","0.7777777777777777","0.5238095238095237","0.894736842105263","0.8974358974358974","0.8","-1","-1","-1","-1","-1","-1","-1","-0.7777777777777778","-0.5555555555555556","-0.5555555555555556","0.5555555555555556","0.19999999999999996","0","-1","-1","-0.19999999999999996","0.33333333333333326","0.6666666666666667","1","1","-1","0","0","1","1","0","0.19999999999999996","-0.6","-1","-0.5","0.33333333333333326","-1","0","-0.25","-0.25","-0.25","-0.5","-0.25","-0.25","-0.5","-0.5","0.0740740740740744","-0.4339622641509435","0.023255813953488413","0.7399999999999998","-0.01754385964912275","0.5428571428571434","-0.7454545454545456","0.8518518518518516","-0.19999999999999996","0.1785714285714286","0","0.3684210526315792","0.708333333333333","0.5106382978723405","0.12195121951219523","0.1186440677966103","0.2941176470588234","0.6190476190476186","0.1578947368421053","-0.6216216216216215","0.12727272727272743","0.1428571428571428","0.3287103004971341","-0.20930232558139528","0.478555866791162","0.44680851063829774","0.5087719298245612","0.6875","0.6666666666666661","0","0.31122448979591666","0.27272727272727315","0.36170212765957444","0.34693877551020424","0.5652173913043479","0.3333333333333328","0.21739130434782594","0.1818181818181812","0.658536585365854","0.34816851851851904","0.8400000000000005","0","0.6190476190476186","Giỏi"
"15010508","0.5999999999999999","0.09090909090909083","0.7777777777777777","0.5238095238095237","0.894736842105263","0.8974358974358974","0.8","-1","-1","-1","-1","-1","-1","-1","-0.7777777777777778","-0.5555555555555556","-0.5555555555555556","0.5555555555555556","0.19999999999999996","0.33333333333333326","-1","-1","0.6000000000000001","0.33333333333333326","0.33333333333333326","0","1","-1","0.5","-0.5","0.6666666666666667","1","0","0.19999999999999996","-0.6","-1","-0.5","-0.06666666666666665","-1","0","-0.25","-0.25","0","0","0","0","0","-0.25","-0.07407407407407396","-0.39622641509433987","-0.8604651162790699","0.6399999999999999","-0.1929824561403508","0.37142857142857166","-0.20000000000000007","0.6296296296296298","0.3000000000000005","0.714285714285714","-1","0.5438596491228074","0.708333333333333","0.7021276595744681","0.30313588850174233","-0.05084745762711851","0.529411764705882","0.4761904761904763","0.21052631578947367","-0.4054054054054056","0.34545454545454546","-0.028571428571429025","0.34769563210714427","0.5348837209302326","0.46679116090880823","0.4893617021276593","0.10685805422647476","0.8749999999999993","0.3809523809523807","0.555555555555556","-0.16666666666666674","0.09090909090909083","0.1914893617021276","0.5339345040341703","0.130434782608696","0.5000000000000004","0.21739130434782594","0.4545454545454546","0.6097560975609762","0.5499999999999998","0.19999999999999996","0.2999999999999998","0.8095238095238102","Giỏi"
